"Year","Month","Day","DayOfWeek","out_Flights","out_Cancelled","out_Diverted","out_Delayed","in_Flights","in_Cancelled","in_Diverted","in_Delayed","Fog","Mist","Rain","Hail","Thunder","Tornado","PRCP","TMAX","TMIN","AWND"
2004,9,30,4,156,0,0,14,156,0,0,16,0,1,0,0,0,0,0,29.4,21.1,2.8
2004,10,1,5,159,0,0,14,160,0,0,26,1,1,0,0,0,0,0,31.1,20.6,2.4
2004,10,2,6,123,0,0,5,128,0,0,12,1,1,0,0,0,0,0,32.2,21.7,1.8
2004,10,3,7,156,0,0,14,151,0,0,16,1,1,1,0,1,0,1.3,33.3,22.8,1.6
2004,10,4,1,159,1,3,34,160,1,0,43,0,1,1,0,1,0,4.1,31.7,21.7,2.5
2004,10,5,2,154,0,1,7,154,0,0,11,0,1,1,0,1,0,2.3,29.4,22.2,2.5
2004,10,6,3,155,1,0,17,155,1,0,13,0,1,1,0,0,0,6.9,30.6,22.8,3.9
2004,10,7,4,160,1,0,24,161,1,0,32,0,1,1,0,0,0,5.8,26.7,23.9,4.6
2004,10,8,5,159,0,0,30,160,0,0,34,0,1,1,0,0,0,41.7,24.4,22.8,5
2004,10,9,6,123,0,0,15,129,0,0,18,0,1,1,0,0,0,111.8,23.3,21.1,5.4
2004,10,10,7,155,0,0,32,151,0,0,24,0,1,1,0,1,0,37.1,28.3,21.7,6.5
2004,10,11,1,158,0,0,4,160,0,0,9,0,1,0,0,0,0,0,28.3,19.4,3.1
2004,10,12,2,153,0,0,6,154,0,0,10,0,1,0,0,0,0,0,26.7,18.3,3.6
2004,10,13,3,155,0,0,5,155,1,0,7,0,1,0,0,0,0,0,26.7,14.4,3.7
2004,10,14,4,160,0,0,28,161,0,1,45,1,1,1,0,0,0,2,21.1,14.4,3.4
2004,10,15,5,159,0,0,35,160,0,0,40,0,0,0,0,0,0,0,25.6,9.4,3.5
2004,10,16,6,123,1,0,6,129,0,0,12,0,1,0,0,0,0,0,28.3,13.3,2.9
2004,10,17,7,155,0,0,16,151,0,0,12,1,1,0,0,0,0,0,28.3,17.2,3.8
2004,10,18,1,158,1,0,18,160,1,0,27,0,0,1,0,0,0,0.3,30,21.7,5.7
2004,10,19,2,153,1,0,28,154,1,0,30,0,1,1,0,0,0,1.3,31.1,25,5.4
2004,10,20,3,155,1,0,21,155,1,0,19,1,1,1,0,0,0,0,32.2,23.9,2.6
2004,10,21,4,160,1,1,28,161,1,0,34,1,1,0,0,0,0,0,30.6,23.3,1.7
2004,10,22,5,161,0,1,29,162,0,0,38,0,1,0,0,0,0,0,30,23.3,2.1
2004,10,23,6,123,0,2,7,129,0,0,13,1,1,1,0,0,0,2,30,21.7,2.8
2004,10,24,7,155,0,0,25,151,0,0,26,0,1,0,0,0,0,0,31.1,22.2,2.9
2004,10,25,1,158,1,2,14,160,1,0,19,1,1,0,0,0,0,0,30.6,21.7,2.1
2004,10,26,2,154,0,0,10,156,0,0,9,1,1,0,0,0,0,0,30,20.6,1.7
2004,10,27,3,155,1,0,22,156,1,0,19,1,1,0,0,0,0,0,30.6,20.6,2.2
2004,10,28,4,159,1,0,25,161,0,0,27,1,1,0,0,0,0,0,29.4,19.4,2.1
2004,10,29,5,158,0,1,25,160,0,0,28,1,1,0,0,0,0,0,29.4,19.4,2.5
2004,10,30,6,122,0,0,12,129,0,1,10,0,1,0,0,0,0,0,30.6,21.7,3
2004,10,31,7,149,1,0,15,148,1,1,27,0,1,1,0,0,0,0.3,29.4,21.7,4.1
2004,11,1,1,155,1,0,41,155,1,0,36,0,1,1,0,0,0,2.8,30,22.8,5
2004,11,2,2,150,3,0,21,149,1,0,36,0,1,1,0,1,0,54.9,29.4,22.2,3.6
2004,11,3,3,151,0,0,8,151,1,0,9,0,1,1,0,1,0,7.4,26.7,18.3,4.2
2004,11,4,4,156,1,2,30,156,0,0,38,0,0,0,0,0,0,0,20.6,12.8,6.7
2004,11,5,5,155,0,0,15,156,0,0,19,0,0,0,0,0,0,0,20.6,12.2,5.9
2004,11,6,6,126,0,0,3,129,0,0,4,0,1,0,0,0,0,0,21.7,8.3,1
2004,11,7,7,149,0,0,12,147,0,0,18,1,1,0,0,0,0,0,24.4,9.4,1.5
2004,11,8,1,154,0,0,14,154,1,0,10,1,0,0,0,0,0,0,24.4,12.2,4.1
2004,11,9,2,150,1,0,8,150,0,0,12,0,0,0,0,0,0,0,21.1,12.8,4.4
2004,11,10,3,151,0,0,11,151,0,0,12,0,1,1,0,0,0,4.8,22.2,18.3,2.9
2004,11,11,4,156,1,0,19,156,1,0,23,1,1,0,0,0,0,0,26.7,15.6,2.1
2004,11,12,5,155,0,1,25,155,0,0,37,0,0,0,0,0,0,0,16.7,13.3,5
2004,11,13,6,125,0,0,11,128,0,0,14,0,1,1,0,0,0,0,15,12.2,5.3
2004,11,14,7,150,0,0,18,147,0,0,29,0,1,1,0,0,0,0,18.9,13.9,5.4
2004,11,15,1,154,1,0,19,154,0,0,22,0,0,0,0,0,0,0,20,16.1,4.8
2004,11,16,2,150,0,0,13,150,0,0,16,0,1,0,0,0,0,0,22.8,15.6,3.8
2004,11,17,3,151,2,0,18,151,0,0,24,0,0,0,0,0,0,0,23.3,15.6,4.1
2004,11,18,4,156,0,0,5,156,0,0,11,0,0,1,0,0,0,2.5,21.7,18.9,4.3
2004,11,19,5,155,0,0,29,155,0,0,26,1,1,0,0,0,0,0,25,17.2,1.1
2004,11,20,6,124,1,1,25,127,1,0,21,0,1,1,0,0,0,16.8,23.3,18.3,3.3
2004,11,21,7,148,0,0,25,145,0,0,32,1,1,0,0,0,0,0,27.2,18.9,2.8
2004,11,22,1,150,0,1,69,150,2,0,58,1,1,1,0,0,0,9.7,25.6,20,2
2004,11,23,2,154,3,1,55,154,3,0,69,0,1,1,0,1,0,18.8,27.2,20.6,5.5
2004,11,24,3,154,2,0,61,155,1,1,82,0,1,1,0,1,1,25.7,23.9,10,7
2004,11,25,4,106,0,0,4,109,0,0,6,0,0,0,0,0,0,0,13.3,7.2,3.7
2004,11,26,5,128,0,0,4,128,0,0,7,0,0,0,0,0,0,0,18.3,5.6,3
2004,11,27,6,125,1,0,19,129,1,0,35,1,1,1,0,1,0,25.1,24.4,11.1,5.7
2004,11,28,7,149,0,2,25,148,0,0,27,0,0,0,0,0,0,0,17.2,9.4,3.8
2004,11,29,1,154,0,1,23,155,0,0,44,0,0,0,0,0,0,0,25,10.6,4
2004,11,30,2,152,0,0,47,152,1,2,68,0,1,1,0,1,0,20.3,25,11.1,6.8
2004,12,1,3,148,0,0,23,148,0,0,25,0,0,1,0,0,0,0,12.8,6.1,5.2
2004,12,2,4,154,0,0,10,154,0,0,26,0,0,0,0,0,0,0,15.6,6.7,1.2
2004,12,3,5,152,0,0,15,152,0,0,23,0,1,1,0,0,0,6.1,15,6.7,2
2004,12,4,6,123,0,0,6,124,0,0,7,0,1,1,0,0,0,2,17.2,10,2.4
2004,12,5,7,146,0,2,10,145,1,0,12,0,1,1,0,0,0,18.5,23.3,15,3.1
2004,12,6,1,152,3,0,36,152,2,0,44,0,1,1,0,0,0,0,25,19.4,5.1
2004,12,7,2,147,0,1,14,147,1,0,17,0,1,1,0,0,0,8.1,22.8,12.8,2.5
2004,12,8,3,148,1,0,3,148,0,0,13,1,1,0,0,0,0,0,21.7,13.3,3.2
2004,12,9,4,154,1,0,19,154,1,0,26,0,1,1,0,1,0,29.5,25,17.8,5.5
2004,12,10,5,152,0,0,32,152,0,0,41,0,0,0,0,0,0,0,20.6,11.1,5.9
2004,12,11,6,123,1,0,9,125,1,0,11,0,0,0,0,0,0,0,13.9,5,3.6
2004,12,12,7,147,1,0,10,145,1,0,11,1,0,0,0,0,0,0,19.4,4.4,3.3
2004,12,13,1,152,0,0,10,152,1,0,17,0,1,0,0,0,0,0,17.8,8.3,5.7
2004,12,14,2,148,1,0,8,148,0,0,10,0,0,0,0,0,0,0,8.3,2.8,7.4
2004,12,15,3,151,0,0,4,151,0,0,5,0,0,0,0,0,0,0,8.3,1.1,3.7
2004,12,16,4,148,0,1,8,148,0,0,24,0,0,0,0,0,0,0,16.7,2.8,4.3
2004,12,17,5,150,0,0,24,150,0,0,32,0,0,0,0,0,0,0,15,5.6,3
2004,12,18,6,124,1,1,13,123,1,0,19,0,0,0,0,0,0,0,16.1,3.9,1.9
2004,12,19,7,142,0,0,31,142,0,0,39,0,0,0,0,0,0,0,15.6,4.4,5.5
2004,12,20,1,149,2,0,24,149,2,0,33,0,0,0,0,0,0,0,13.3,0.6,3
2004,12,21,2,148,0,1,18,148,1,0,27,0,0,1,0,0,0,0,22.2,6.7,3.6
2004,12,22,3,149,6,1,56,149,6,0,80,0,1,1,0,1,0,9.1,21.1,5.6,5.9
2004,12,23,4,150,6,1,56,149,6,0,85,0,0,0,0,0,0,0,5.6,0.6,7.7
2004,12,24,5,133,7,0,52,136,6,0,74,0,0,1,1,0,0,0,2.8,-1.1,6.4
2004,12,25,6,120,72,0,16,118,40,23,27,0,1,1,1,0,0,14,2.8,0,4.7
2004,12,26,7,145,7,0,86,145,5,0,55,0,0,0,0,0,0,0,11.1,-3.9,2
2004,12,27,1,149,1,0,50,149,1,0,48,0,0,0,0,0,0,0,13.9,0,1.4
2004,12,28,2,148,1,0,27,148,1,0,34,1,1,0,0,0,0,0,18.3,0,1.5
2004,12,29,3,149,0,0,22,149,1,1,30,1,1,0,0,0,0,0,22.2,4.4,1.7
2004,12,30,4,148,1,0,26,148,0,0,37,1,1,0,0,0,0,0,22.2,10,3.4
2004,12,31,5,131,0,0,13,135,0,1,9,1,1,1,0,0,0,0,22.2,14.4,2.9
2003,1,1,3,117,0,0,7,117,0,0,7,0,1,0,0,0,0,0,16.7,6.7,3.2
2003,1,2,4,139,1,0,20,140,1,1,27,0,1,1,0,0,0,0,15,6.1,6.3
2003,1,3,5,142,0,0,22,142,0,0,25,0,0,0,0,0,0,0,11.7,2.2,4.6
2003,1,4,6,121,2,0,7,124,1,0,13,0,0,0,0,0,0,0,15,0.6,1.7
2003,1,5,7,136,0,0,24,133,0,0,35,0,0,0,0,0,0,0,20,4.4,3.1
2003,1,6,1,142,4,0,12,142,4,0,20,1,1,0,0,0,0,0,16.7,6.1,4.1
2003,1,7,2,143,0,0,4,143,0,0,9,0,0,0,0,0,0,0,10.6,3.9,3.7
2003,1,8,3,143,0,0,8,143,0,0,7,1,1,0,0,0,0,0,18.3,2.2,3
2003,1,9,4,145,3,1,9,145,3,0,11,0,1,0,0,0,0,0,22.8,10,4.8
2003,1,10,5,145,0,0,3,145,0,0,11,0,1,0,0,0,0,0,18.9,6.7,6.2
2003,1,11,6,124,0,0,4,125,0,0,6,0,0,1,0,0,0,0,9.4,4.4,5.9
2003,1,12,7,136,1,0,15,135,1,0,22,0,0,1,0,0,0,0.5,7.2,5,5.3
2003,1,13,1,145,1,0,5,145,1,0,9,0,0,1,0,0,0,0,11.7,1.7,3.4
2003,1,14,2,143,2,0,5,143,2,0,8,0,1,0,0,0,0,0,13.9,1.1,3
2003,1,15,3,143,2,0,7,143,2,0,8,0,1,0,0,0,0,0,13.3,3.9,3.4
2003,1,16,4,145,2,0,18,145,2,0,32,0,1,0,0,0,0,0,20.6,3.3,5.5
2003,1,17,5,145,0,0,15,145,0,0,27,0,0,0,0,0,0,0,7.8,1.1,5.7
2003,1,18,6,123,1,0,4,124,0,0,8,0,0,0,0,0,0,0,11.1,0.6,3.6
2003,1,19,7,136,1,0,8,135,2,0,8,0,0,0,0,0,0,0,16.1,5,3.1
2003,1,20,1,145,1,0,5,145,1,1,11,0,0,0,0,0,0,0,21.1,8.3,4.6
2003,1,21,2,143,2,0,6,143,2,0,6,1,1,0,0,0,0,0,22.2,12.2,4.5
2003,1,22,3,143,1,0,16,143,2,1,23,0,1,1,0,0,0,0,19.4,5.6,4.8
2003,1,23,4,145,0,0,13,145,0,0,17,0,0,0,0,0,0,0,5.6,-1.7,8.6
2003,1,24,5,145,1,0,4,145,1,0,8,0,0,0,0,0,0,0,3.3,-3.9,3.9
2003,1,25,6,123,1,0,1,124,1,0,5,0,1,0,0,0,0,0,8.9,-3.3,2.5
2003,1,26,7,136,0,0,10,135,0,0,25,0,1,1,0,0,0,1.8,7.8,5,3.7
2003,1,27,1,145,3,0,4,145,2,0,10,0,1,0,0,0,0,0,12.8,3.9,3.6
2003,1,28,2,143,1,1,9,143,3,0,12,0,1,0,0,0,0,0,18.9,3.9,3.6
2003,1,29,3,143,2,0,15,143,2,0,24,0,1,0,0,0,0,0,23.9,15,4.2
2003,1,30,4,145,2,0,9,145,0,0,12,1,1,1,0,0,0,2.5,16.7,8.3,4.1
2003,1,31,5,145,1,0,15,145,0,0,19,0,1,1,0,0,0,0,15,7.8,3
2003,2,1,6,123,1,0,3,124,1,1,4,1,1,0,0,0,0,0,18.9,3.9,2.1
2003,2,2,7,136,1,0,7,135,1,0,10,1,1,0,0,0,0,0,21.7,5,3.9
2003,2,3,1,145,1,0,9,145,1,0,8,0,1,1,0,0,0,0.3,22.2,13.3,4.9
2003,2,4,2,143,1,0,5,143,1,0,10,0,1,1,0,0,0,0,20,8.3,5.7
2003,2,5,3,143,0,0,8,143,0,0,10,0,0,1,0,0,0,0,13.3,6.1,4.8
2003,2,6,4,145,1,0,16,145,1,0,26,0,1,1,0,0,0,2.5,18.9,10,5.1
2003,2,7,5,145,2,0,32,145,1,0,49,0,0,1,1,0,0,2.5,10,5,6.7
2003,2,8,6,123,0,0,9,124,1,1,10,0,0,1,0,0,0,0,9.4,2.8,3.9
2003,2,9,7,136,2,0,16,135,0,0,28,0,1,1,0,0,0,4.6,15.6,8.3,4
2003,2,10,1,145,3,0,30,145,3,1,38,1,1,1,0,0,0,0,16.1,5,3.7
2003,2,11,2,141,1,0,2,140,0,0,7,0,0,0,0,0,0,0,17.8,2.8,2.3
2003,2,12,3,143,0,0,9,144,0,0,10,1,1,0,0,0,0,0,21.1,6.1,1.5
2003,2,13,4,145,0,0,11,146,0,0,19,0,0,0,0,0,0,0,21.7,7.8,3
2003,2,14,5,145,0,0,26,145,0,0,36,0,1,0,0,0,0,0,23.9,14.4,4.7
2003,2,15,6,124,0,0,17,125,0,1,30,1,1,1,0,1,0,18.8,25,15.6,4.6
2003,2,16,7,137,7,1,34,136,6,1,45,0,1,1,0,0,0,1,17.2,7.2,5.4
2003,2,17,1,145,17,0,10,145,17,0,17,0,0,1,0,0,0,0,8.3,3.3,4
2003,2,18,2,142,5,2,21,142,3,1,26,0,1,0,0,0,0,0,14.4,1.7,2.5
2003,2,19,3,144,0,0,13,144,0,0,21,0,1,0,0,0,0,0,21.1,6.7,2.5
2003,2,20,4,146,2,0,23,146,2,0,36,1,1,1,0,0,0,1,21.7,12.2,3.3
2003,2,21,5,145,9,0,65,145,3,6,77,0,1,1,0,1,0,55.6,21.7,14.4,6.4
2003,2,22,6,124,2,1,17,125,3,0,25,0,0,1,0,0,0,0,21.7,7.8,8.1
2003,2,23,7,137,1,0,25,136,0,0,26,0,0,0,0,0,0,0,18.3,5,4.2
2003,2,24,1,145,2,1,6,144,4,0,24,1,1,0,0,0,0,0,21.7,8.9,2.6
2003,2,25,2,141,4,0,12,142,4,0,17,0,1,1,0,0,0,6.9,15.6,9.4,3.7
2003,2,26,3,144,4,0,30,144,4,0,52,1,1,1,0,1,0,22.4,19.4,12.2,3.2
2003,2,27,4,146,0,0,26,147,0,0,50,1,1,1,0,0,0,0,14.4,10,4.4
2003,2,28,5,147,1,0,22,148,0,0,35,0,1,1,0,0,0,0.3,13.3,10.6,3.4
2003,3,1,6,125,0,0,11,125,0,1,20,1,1,1,0,0,0,0.8,16.1,11.7,2.6
2003,3,2,7,136,0,0,16,135,0,0,32,0,0,0,0,0,0,0,16.7,11.1,4.7
2003,3,3,1,145,1,0,18,145,1,0,27,0,1,1,0,0,0,16.5,13.3,9.4,5.8
2003,3,4,2,142,1,1,8,143,2,0,23,1,1,1,0,0,0,0,15.6,10,2.6
2003,3,5,3,146,0,0,24,145,0,1,47,1,1,1,0,0,0,0,23.9,13.9,3.1
2003,3,6,4,146,1,0,32,146,1,0,44,0,1,1,0,0,0,0.3,21.1,13.9,4.5
2003,3,7,5,145,0,0,12,145,0,0,25,0,1,1,0,0,0,1,21.1,13.3,3
2003,3,8,6,125,0,0,13,126,0,0,19,1,1,1,0,0,0,0,19.4,12.8,2.6
2003,3,9,7,136,0,1,23,135,0,0,25,1,1,1,0,0,0,0.5,23.3,16.1,2.4
2003,3,10,1,145,0,0,15,145,1,0,14,0,1,0,0,0,0,0,21.7,11.7,2.9
2003,3,11,2,142,1,1,11,142,1,0,11,1,1,0,0,0,0,0,23.3,13.3,2.5
2003,3,12,3,145,0,0,9,145,0,0,10,0,1,1,0,0,0,0.3,26.1,17.8,2.7
2003,3,13,4,146,0,1,41,146,0,1,44,1,1,1,0,1,0,26.4,25,13.9,3.5
2003,3,14,5,145,0,1,27,145,0,0,28,1,1,0,0,0,0,0,21.1,12.8,2.5
2003,3,15,6,125,0,0,15,126,0,0,23,1,1,0,0,0,0,0,22.2,11.7,2.6
2003,3,16,7,136,0,0,18,135,0,0,30,0,1,1,0,0,0,9.7,20,16.1,3.5
2003,3,17,1,145,0,1,18,145,0,0,25,0,1,1,0,0,0,0.5,23.9,15.6,3
2003,3,18,2,144,3,0,25,144,4,0,35,1,1,1,0,0,0,0.8,24.4,15.6,3.4
2003,3,19,3,145,4,1,14,145,4,0,22,0,0,0,0,0,0,0,25.6,11.7,3
2003,3,20,4,146,2,0,30,146,1,0,36,0,0,0,0,0,0,0,24.4,10.6,4.1
2003,3,21,5,145,0,0,17,145,0,0,32,0,0,0,0,0,0,0,21.1,10.6,3.6
2003,3,22,6,125,0,0,7,126,0,0,11,0,0,1,0,0,0,0,21.7,10,1.9
2003,3,23,7,136,0,0,13,135,0,0,12,0,1,1,0,0,0,0,22.8,12.8,2.1
2003,3,24,1,145,0,0,7,145,0,0,7,0,0,0,0,0,0,0,24.4,10,2.5
2003,3,25,2,144,2,0,4,144,3,0,3,0,1,0,0,0,0,0,23.3,13.3,3.2
2003,3,26,3,145,1,1,7,145,0,0,14,0,1,1,0,1,0,53.1,22.2,14.4,2.6
2003,3,27,4,146,0,0,14,146,0,0,22,0,1,0,0,0,0,0,25.6,16.7,3.4
2003,3,28,5,145,1,0,6,145,0,0,17,1,1,0,0,0,0,0,26.1,14.4,3
2003,3,29,6,125,0,0,6,126,0,0,21,0,1,1,0,0,0,3.6,19.4,8.9,7.7
2003,3,30,7,136,0,0,16,135,0,0,20,0,0,0,0,0,0,0,14.4,7.2,6.5
2003,3,31,1,143,0,0,4,143,0,0,7,0,0,0,0,0,0,0,18.3,3.3,3.2
2003,4,1,2,144,0,0,5,144,0,0,6,0,0,0,0,0,0,0,21.7,10,4.4
2003,4,2,3,142,0,0,3,142,0,0,3,0,0,0,0,0,0,0,23.3,10,3.1
2003,4,3,4,146,0,0,8,146,0,0,10,1,1,1,0,0,0,0,25.6,12.8,4.6
2003,4,4,5,145,1,2,15,145,0,0,34,1,1,1,0,0,0,0,27.8,18.3,4.2
2003,4,5,6,123,1,1,9,123,1,0,12,0,1,1,0,0,0,30,28.3,20,3.8
2003,4,6,7,141,1,0,20,142,0,0,39,1,1,0,0,0,0,0,27.8,21.1,6.2
2003,4,7,1,151,5,1,33,151,4,0,58,1,1,1,0,1,0,48.5,27.2,17.8,4.3
2003,4,8,2,148,0,0,58,146,0,1,63,0,1,1,0,1,0,56.1,20.6,12.8,4.6
2003,4,9,3,145,0,0,12,145,0,1,20,0,0,0,0,0,0,0,12.8,7.2,7.9
2003,4,10,4,150,0,0,15,150,0,0,13,0,0,0,0,0,0,0,18.9,6.7,5.8
2003,4,11,5,149,0,1,11,149,0,0,16,0,0,0,0,0,0,0,23.3,8.3,3
2003,4,12,6,125,0,0,8,126,0,0,2,0,0,0,0,0,0,0,26.7,11.1,3
2003,4,13,7,141,0,0,3,141,0,0,4,1,1,0,0,0,0,0,27.8,12.8,2.2
2003,4,14,1,150,0,0,4,149,0,0,3,1,1,0,0,0,0,0,28.3,13.3,2.2
2003,4,15,2,144,1,1,6,144,1,0,4,0,0,0,0,0,0,0,27.8,12.8,2.9
2003,4,16,3,147,0,0,5,147,0,0,3,0,1,0,0,0,0,0,28.3,17.8,5.3
2003,4,17,4,150,1,0,6,150,0,0,10,1,1,0,0,0,0,0,30,18.9,4
2003,4,18,5,149,0,0,6,149,0,0,9,1,1,0,0,0,0,0,30,15.6,2.6
2003,4,19,6,125,1,0,5,126,0,0,12,1,1,0,0,0,0,0,28.3,18.3,4.2
2003,4,20,7,141,0,1,8,141,0,0,19,0,1,1,0,0,0,0,30,20,4
2003,4,21,1,150,0,0,12,149,0,0,15,0,1,1,0,0,0,0.3,27.2,20,3.1
2003,4,22,2,146,1,0,3,146,0,0,7,0,0,1,0,0,0,1.5,26.1,16.7,3.5
2003,4,23,3,145,0,0,11,145,0,0,21,0,0,1,0,0,0,0,27.2,17.2,4.6
2003,4,24,4,150,2,0,18,150,1,0,39,0,1,1,0,0,0,0,27.8,21.1,6.4
2003,4,25,5,149,0,1,17,149,0,0,37,0,1,1,0,1,0,20.8,30,21.1,5.2
2003,4,26,6,126,1,0,8,127,0,0,13,0,0,0,0,0,0,0,25.6,17.2,4.8
2003,4,27,7,141,0,0,5,141,0,0,5,0,0,0,0,0,0,0,26.1,15,2.7
2003,4,28,1,150,2,1,11,149,2,0,9,1,1,0,0,0,0,0,28.3,16.1,2.1
2003,4,29,2,144,0,0,1,144,0,0,4,0,1,0,0,0,0,0,28.3,15.6,2.4
2003,4,30,3,145,1,0,15,145,0,1,22,1,1,0,0,0,0,0,28.9,17.2,2.5
2003,5,1,4,151,1,0,25,150,0,0,40,1,1,0,0,0,0,0,30,17.8,2.5
2003,5,2,5,149,0,0,7,149,2,0,18,1,1,0,0,0,0,0,31.1,20.6,3.4
2003,5,3,6,125,2,0,4,125,0,0,9,1,1,0,0,0,0,0,31.7,21.1,2.9
2003,5,4,7,141,0,0,10,142,0,0,13,0,1,0,0,0,0,0,31.1,23.9,6.5
2003,5,5,1,150,0,0,15,148,1,0,36,0,1,0,0,0,0,0,30.6,25,7.9
2003,5,6,2,145,0,0,15,145,0,0,27,0,1,0,0,0,0,0,31.7,26.1,7.7
2003,5,7,3,147,1,0,11,147,0,0,31,0,1,0,0,0,0,0,31.7,25.6,6.8
2003,5,8,4,149,1,1,9,149,1,0,13,0,0,0,0,0,0,0,31.7,25.6,6.5
2003,5,9,5,148,0,0,16,148,0,0,18,0,0,0,0,0,0,0,31.7,25.6,5.5
2003,5,10,6,125,0,0,7,124,0,0,18,0,0,0,0,0,0,0,31.7,25.6,6.7
2003,5,11,7,139,0,0,21,141,0,0,29,0,1,0,0,0,0,0,32.8,24.4,4.7
2003,5,12,1,149,1,0,14,148,1,1,15,0,0,0,0,0,0,0,27.8,21.7,3.9
2003,5,13,2,145,1,0,8,145,1,1,7,0,0,0,0,0,0,0,27.8,20,3.3
2003,5,14,3,147,1,0,7,147,1,0,10,0,0,0,0,0,0,0,31.7,20.6,3.9
2003,5,15,4,149,1,0,9,149,0,1,27,0,1,0,0,0,0,0,31.7,23.9,3.9
2003,5,16,5,148,2,1,20,148,2,0,31,0,0,0,0,0,0,0,32.2,23.9,5.5
2003,5,17,6,125,0,0,6,124,0,0,10,0,0,0,0,0,0,0,32.2,25,6.5
2003,5,18,7,139,0,0,13,141,0,0,21,0,1,1,0,1,0,28.4,30.6,22.8,3
2003,5,19,1,149,0,0,13,148,0,0,16,0,1,1,0,0,0,0.8,31.7,21.7,2.4
2003,5,20,2,147,2,0,13,147,2,0,21,0,0,1,0,0,0,38.9,30,21.1,2.1
2003,5,21,3,148,0,0,12,148,0,0,12,0,1,1,0,1,0,5.1,31.1,23.3,3.3
2003,5,22,4,149,0,0,10,149,0,0,23,0,0,0,0,0,0,0,28.3,22.2,5.7
2003,5,23,5,148,0,0,11,148,0,0,17,0,0,0,0,0,0,0,28.9,20.6,4.5
2003,5,24,6,124,0,0,2,123,0,0,9,0,0,0,0,0,0,0,29.4,21.1,2.7
2003,5,25,7,126,1,0,8,128,0,0,8,0,1,0,0,0,0,0,31.1,21.7,3.5
2003,5,26,1,142,1,1,18,141,1,0,19,0,1,1,0,1,0,4.1,31.7,21.7,3.2
2003,5,27,2,148,1,1,17,148,1,0,17,0,1,0,0,0,0,0,25.6,21.1,4.6
2003,5,28,3,148,2,0,11,148,2,0,19,0,0,0,0,0,0,0,28.3,19.4,3.5
2003,5,29,4,149,0,0,5,149,1,0,14,0,1,0,0,0,0,0,31.1,16.7,3.4
2003,5,30,5,148,2,0,8,148,0,2,14,1,1,0,0,0,0,0,32.8,20,4.2
2003,5,31,6,125,0,0,11,124,0,0,8,0,1,0,0,0,0,0,31.7,21.7,4.8
2003,6,1,7,140,0,0,10,140,0,0,12,1,1,0,0,0,0,0,32.2,22.2,2.8
2003,6,2,1,147,2,0,13,145,2,1,36,0,1,1,0,1,0,25.7,32.8,21.1,4.1
2003,6,3,2,145,1,0,26,144,0,12,22,1,1,1,0,1,0,68.8,30.6,22.2,2.8
2003,6,4,3,145,1,1,15,146,0,1,15,1,1,1,0,0,0,0.3,29.4,22.8,2.5
2003,6,5,4,147,1,0,38,147,0,1,37,0,1,1,0,1,0,0,29.4,23.9,3.6
2003,6,6,5,145,1,0,14,145,0,0,33,0,1,1,0,1,0,8.1,29.4,23.9,3.8
2003,6,7,6,121,1,0,11,123,1,0,19,0,1,1,0,0,0,10.7,30.6,23.9,1.7
2003,6,8,7,138,1,0,21,137,1,0,35,1,1,0,0,0,0,0,32.8,23.3,1.7
2003,6,9,1,146,1,0,15,144,0,0,22,1,1,0,0,0,0,0,33.9,22.8,2
2003,6,10,2,144,2,0,11,144,2,0,22,0,0,1,0,1,0,1,33.3,25.6,3.5
2003,6,11,3,144,1,2,32,145,1,2,43,0,1,1,0,1,0,56.6,31.1,21.7,4.1
2003,6,12,4,147,3,3,35,147,4,0,65,0,1,1,0,1,0,19.3,30.6,23.9,3.6
2003,6,13,5,146,3,2,47,146,1,0,66,0,0,1,0,0,0,2.5,32.2,23.3,3.4
2003,6,14,6,124,3,0,17,125,1,0,27,0,1,1,0,1,0,8.4,32.2,22.8,3.4
2003,6,15,7,140,0,0,25,139,0,0,38,0,0,1,0,1,0,1.3,32.2,23.3,2.5
2003,6,16,1,146,1,1,33,145,1,1,39,1,0,1,0,1,0,3,30.6,22.8,1
2003,6,17,2,145,0,0,10,145,0,0,15,0,0,1,0,1,0,8.1,28.9,22.8,2
2003,6,18,3,146,2,0,18,147,0,1,41,1,0,0,0,0,0,0,32.8,22.8,1.3
2003,6,19,4,147,3,0,32,147,2,1,48,0,1,1,0,1,0,34,30.6,24.4,2.1
2003,6,20,5,146,1,0,23,146,0,0,33,0,1,1,0,0,0,12.7,30,23.9,2
2003,6,21,6,123,0,0,10,125,0,0,17,0,0,1,0,0,0,0.5,30,25,2.5
2003,6,22,7,140,0,1,25,139,0,0,22,0,1,1,0,0,0,0,32.8,24.4,2
2003,6,23,1,146,0,0,10,145,0,0,15,0,0,1,0,1,0,0,33.9,24.4,1.6
2003,6,24,2,145,0,1,11,145,0,1,13,0,0,1,0,0,0,0,32.2,25.6,2.3
2003,6,25,3,146,0,0,22,147,0,1,27,0,1,1,0,1,0,54.4,31.1,23.9,2.7
2003,6,26,4,147,0,0,26,147,1,0,27,0,0,1,0,1,0,1.3,32.2,25,2.7
2003,6,27,5,146,1,0,24,146,1,0,30,0,1,1,0,1,0,15.7,29.4,23.9,1.3
2003,6,28,6,124,0,1,14,125,0,0,27,1,1,1,0,0,0,0,30.6,23.3,2.6
